BAUM1s_MP4 - All\s009\s009_014.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_015.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_016.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_022.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_025.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_026.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_028.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_029.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_031.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_032.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_033.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_034.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_035.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_036.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_038.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_039.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_041.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_042.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_044.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_045.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_046.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_047.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_048.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_049.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_050.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_051.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s010\s010_001.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_002.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_010.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_011.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_015.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_016.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_021.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_023.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_024.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_025.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_026.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_032.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_037.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_038.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_039.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_040.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_041.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_042.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_043.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_048.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_049.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_050.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_051.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_053.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_056.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_057.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_058.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_059.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_060.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_061.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_062.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_063.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_064.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_065.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_066.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_070.mp4	fea	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_071.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s010\s010_072.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s011\s011_001.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_002.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_012.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_013.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_015.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_016.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_017.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_018.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_019.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_020.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_021.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_023.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_024.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_033.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s011\s011_036.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s012\s012_001.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_002.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_010.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_012.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_013.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_014.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_015.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_016.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_017.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_019.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_021.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_022.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_023.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_028.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_029.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_030.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_032.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_033.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_034.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_035.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_037.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s012\s012_040.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s013\s013_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_016.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_017.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_019.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_020.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_021.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_022.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_023.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_024.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_025.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_027.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_028.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_032.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_034.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_035.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_038.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_040.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_042.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s013\s013_044.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_015.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_016.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_017.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_022.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_023.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_024.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_026.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_027.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_028.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_029.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_030.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_033.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_034.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_035.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s014\s014_036.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_001.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_007.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_008.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_009.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_011.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_012.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_013.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_016.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_017.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_019.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_026.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_028.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_033.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_036.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_040.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_041.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_043.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_044.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_045.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_048.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_050.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_052.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_053.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_056.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_057.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s015\s015_059.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_004.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_008.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_011.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_012.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_014.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_016.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s016\s016_018.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s017\s017_013.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_016.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_021.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_023.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_024.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_025.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_026.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_028.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_032.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_034.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_036.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_037.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_038.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_039.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_040.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_041.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_042.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_043.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_044.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_045.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_046.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_047.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_048.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_049.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_050.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_052.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_054.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s017\s017_055.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s018\s018_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_012.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_013.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_015.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_016.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_021.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_023.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_028.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_030.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_031.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_032.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_033.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s018\s018_036.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s019\s019_001.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_024.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_025.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_026.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_029.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_030.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_031.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_034.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_035.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_036.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_037.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_038.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_039.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_040.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_041.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_042.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_043.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_044.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_046.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_047.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_048.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_049.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_050.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_051.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_052.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_053.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_054.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_055.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_056.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_057.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_058.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_059.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_062.mp4	fea	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_063.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_064.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_065.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_066.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_067.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_068.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_069.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_070.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s019\s019_071.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s020\s020_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_015.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_016.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_019.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_020.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_021.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_022.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_023.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_025.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_026.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_027.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_033.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_034.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_035.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_036.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_037.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_038.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_039.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_040.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_041.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_042.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_043.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_044.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_045.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_046.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_047.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_048.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_051.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_052.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_055.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_056.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_057.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_058.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_059.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s020\s020_063.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s021\s021_010.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_014.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_015.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_017.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_021.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_027.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_028.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_031.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_036.mp4	con	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_038.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_039.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_047.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_048.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_049.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_050.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_051.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_052.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_053.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_054.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_055.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_058.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_060.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_063.mp4	fea	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_064.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_065.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_066.mp4	sad	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_067.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_068.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_069.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_070.mp4	hap	1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_073.mp4	neu	0	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_074.mp4	ang	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_077.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s021\s021_078.mp4	dis	-1	tur	f	BAUM1
